timestamp,count_raw,count_thousand
1998-06-16 03:15:00,77749,77.749
1998-06-16 03:20:00,80468,80.468
1998-06-16 03:25:00,80414,80.414
1998-06-16 03:30:00,80511,80.511
1998-06-16 03:35:00,81567,81.567
1998-06-16 03:40:00,79490,79.49
1998-06-16 03:45:00,79396,79.396
1998-06-16 03:50:00,78906,78.906
1998-06-16 03:55:00,77366,77.366
1998-06-16 04:00:00,72329,72.329
1998-06-16 04:05:00,69950,69.95
1998-06-16 04:10:00,69295,69.295
1998-06-16 04:15:00,71170,71.17
1998-06-16 04:20:00,70410,70.41
1998-06-16 04:25:00,69264,69.264
1998-06-16 04:30:00,68734,68.734
1998-06-16 04:35:00,67236,67.236
1998-06-16 04:40:00,70399,70.399
1998-06-16 04:45:00,64460,64.46
1998-06-16 04:50:00,66985,66.985
1998-06-16 04:55:00,69604,69.604
1998-06-16 05:00:00,67198,67.198
1998-06-16 05:05:00,69786,69.786
1998-06-16 05:10:00,69049,69.049
1998-06-16 05:15:00,67793,67.793
1998-06-16 05:20:00,66319,66.319
1998-06-16 05:25:00,67076,67.076
1998-06-16 05:30:00,69608,69.608
1998-06-16 05:35:00,69461,69.461
1998-06-16 05:40:00,71110,71.11
1998-06-16 05:45:00,75629,75.629
1998-06-16 05:50:00,77872,77.872
1998-06-16 05:55:00,79816,79.816
1998-06-16 06:00:00,78175,78.175
1998-06-16 06:05:00,80701,80.701
1998-06-16 06:10:00,81213,81.213
1998-06-16 06:15:00,85615,85.615
1998-06-16 06:20:00,83262,83.262
1998-06-16 06:25:00,81222,81.222
1998-06-16 06:30:00,81287,81.287
1998-06-16 06:35:00,85491,85.491
1998-06-16 06:40:00,85661,85.661
1998-06-16 06:45:00,86027,86.027
1998-06-16 06:50:00,84487,84.487
1998-06-16 06:55:00,80911,80.911
1998-06-16 07:00:00,84385,84.385
1998-06-16 07:05:00,84196,84.196
1998-06-16 07:10:00,86495,86.495
1998-06-16 07:15:00,87489,87.489
1998-06-16 07:20:00,85936,85.936
1998-06-16 07:25:00,85432,85.432
1998-06-16 07:30:00,90258,90.258
1998-06-16 07:35:00,88238,88.238
1998-06-16 07:40:00,88746,88.746
1998-06-16 07:45:00,92967,92.967
1998-06-16 07:50:00,89751,89.751
1998-06-16 07:55:00,87677,87.677
1998-06-16 08:00:00,86438,86.438
1998-06-16 08:05:00,92786,92.786
1998-06-16 08:10:00,88198,88.198
1998-06-16 08:15:00,89167,89.167
1998-06-16 08:20:00,89802,89.802
1998-06-16 08:25:00,93411,93.411
1998-06-16 08:30:00,86802,86.802
1998-06-16 08:35:00,90428,90.428
1998-06-16 08:40:00,88399,88.399
1998-06-16 08:45:00,86768,86.768
1998-06-16 08:50:00,87483,87.483
1998-06-16 08:55:00,92207,92.207
1998-06-16 09:00:00,84990,84.99
1998-06-16 09:05:00,87495,87.495
1998-06-16 09:10:00,91083,91.083
1998-06-16 09:15:00,86783,86.783
1998-06-16 09:20:00,89139,89.139
1998-06-16 09:25:00,86342,86.342
1998-06-16 09:30:00,93377,93.377
1998-06-16 09:35:00,86617,86.617
1998-06-16 09:40:00,88848,88.848
1998-06-16 09:45:00,88581,88.581
1998-06-16 09:50:00,85234,85.234
1998-06-16 09:55:00,86828,86.828
1998-06-16 10:00:00,91439,91.439
1998-06-16 10:05:00,88529,88.529
1998-06-16 10:10:00,90800,90.8
1998-06-16 10:15:00,91340,91.34
1998-06-16 10:20:00,89360,89.36
1998-06-16 10:25:00,95591,95.591
1998-06-16 10:30:00,93437,93.437
1998-06-16 10:35:00,97197,97.197
1998-06-16 10:40:00,95653,95.653
1998-06-16 10:45:00,97017,97.017
1998-06-16 10:50:00,100615,100.615
1998-06-16 10:55:00,97719,97.719
1998-06-16 11:00:00,99967,99.967
1998-06-16 11:05:00,98760,98.76
1998-06-16 11:10:00,106659,106.659
1998-06-16 11:15:00,105580,105.58
1998-06-16 11:20:00,110271,110.271
1998-06-16 11:25:00,104144,104.144
1998-06-16 11:30:00,108914,108.914
1998-06-16 11:35:00,107303,107.303
1998-06-16 11:40:00,111068,111.068
1998-06-16 11:45:00,111984,111.984
1998-06-16 11:50:00,120897,120.897
1998-06-16 11:55:00,114761,114.761
1998-06-16 12:00:00,119366,119.366
1998-06-16 12:05:00,125583,125.583
1998-06-16 12:10:00,122157,122.157
1998-06-16 12:15:00,130260,130.26
1998-06-16 12:20:00,135472,135.472
1998-06-16 12:25:00,142072,142.072
1998-06-16 12:30:00,137800,137.8
1998-06-16 12:35:00,143822,143.822
1998-06-16 12:40:00,143513,143.513
1998-06-16 12:45:00,144847,144.847
1998-06-16 12:50:00,146140,146.14
1998-06-16 12:55:00,149892,149.892
1998-06-16 13:00:00,150935,150.935
1998-06-16 13:05:00,148812,148.812
1998-06-16 13:10:00,155415,155.415
1998-06-16 13:15:00,154938,154.938
1998-06-16 13:20:00,165022,165.022
1998-06-16 13:25:00,155773,155.773
1998-06-16 13:30:00,152494,152.494
1998-06-16 13:35:00,154808,154.808
1998-06-16 13:40:00,163242,163.242
1998-06-16 13:45:00,161610,161.61
1998-06-16 13:50:00,159950,159.95
1998-06-16 13:55:00,161069,161.069
1998-06-16 14:00:00,161314,161.314
1998-06-16 14:05:00,165374,165.374
1998-06-16 14:10:00,163321,163.321
1998-06-16 14:15:00,166796,166.796
1998-06-16 14:20:00,172220,172.22
1998-06-16 14:25:00,168349,168.349
1998-06-16 14:30:00,164648,164.648
1998-06-16 14:35:00,172824,172.824
1998-06-16 14:40:00,165606,165.606
1998-06-16 14:45:00,166570,166.57
1998-06-16 14:50:00,177716,177.716
1998-06-16 14:55:00,165253,165.253
1998-06-16 15:00:00,174900,174.9
1998-06-16 15:05:00,182770,182.77
1998-06-16 15:10:00,182032,182.032
1998-06-16 15:15:00,180379,180.379
1998-06-16 15:20:00,191918,191.918
1998-06-16 15:25:00,198519,198.519
1998-06-16 15:30:00,251896,251.896
1998-06-16 15:35:00,301021,301.021
1998-06-16 15:40:00,328878,328.878
1998-06-16 15:45:00,345541,345.541
1998-06-16 15:50:00,360923,360.923
1998-06-16 15:55:00,368321,368.321
1998-06-16 16:00:00,352563,352.563
1998-06-16 16:05:00,354225,354.225
1998-06-16 16:10:00,363246,363.246
1998-06-16 16:15:00,369583,369.583
1998-06-16 16:20:00,366069,366.069
1998-06-16 16:25:00,337988,337.988
1998-06-16 16:30:00,321361,321.361
1998-06-16 16:35:00,331728,331.728
1998-06-16 16:40:00,326111,326.111
1998-06-16 16:45:00,316863,316.863
1998-06-16 16:50:00,328391,328.391
1998-06-16 16:55:00,338486,338.486
1998-06-16 17:00:00,339597,339.597
1998-06-16 17:05:00,338455,338.455
1998-06-16 17:10:00,339377,339.377
1998-06-16 17:15:00,348020,348.02
1998-06-16 17:20:00,380355,380.355
1998-06-16 17:25:00,310290,310.29
1998-06-16 17:30:00,244441,244.441
1998-06-16 17:35:00,221897,221.897
1998-06-16 17:40:00,211634,211.634
1998-06-16 17:45:00,212653,212.653
1998-06-16 17:50:00,196446,196.446
1998-06-16 17:55:00,193616,193.616
1998-06-16 18:00:00,187156,187.156
1998-06-16 18:05:00,176312,176.312
1998-06-16 18:10:00,164610,164.61
1998-06-16 18:15:00,165830,165.83
1998-06-16 18:20:00,166861,166.861
1998-06-16 18:25:00,165445,165.445
1998-06-16 18:30:00,163699,163.699
1998-06-16 18:35:00,160620,160.62
1998-06-16 18:40:00,157570,157.57
1998-06-16 18:45:00,161704,161.704
1998-06-16 18:50:00,155702,155.702
1998-06-16 18:55:00,164071,164.071
1998-06-16 19:00:00,181206,181.206
1998-06-16 19:05:00,193545,193.545
1998-06-16 19:10:00,219082,219.082
1998-06-16 19:15:00,208080,208.08
1998-06-16 19:20:00,218489,218.489
1998-06-16 19:25:00,218112,218.112
1998-06-16 19:30:00,226997,226.997
1998-06-16 19:35:00,219017,219.017
1998-06-16 19:40:00,232006,232.006
1998-06-16 19:45:00,244641,244.641
1998-06-16 19:50:00,262734,262.734
1998-06-16 19:55:00,249518,249.518
1998-06-16 20:00:00,236576,236.576
1998-06-16 20:05:00,244303,244.303
1998-06-16 20:10:00,247190,247.19
1998-06-16 20:15:00,253352,253.352
1998-06-16 20:20:00,252083,252.083
1998-06-16 20:25:00,254611,254.611
1998-06-16 20:30:00,248350,248.35
1998-06-16 20:35:00,242581,242.581
1998-06-16 20:40:00,240020,240.02
1998-06-16 20:45:00,249662,249.662
1998-06-16 20:50:00,265450,265.45
1998-06-16 20:55:00,275608,275.608
1998-06-16 21:00:00,215977,215.977
1998-06-16 21:05:00,194096,194.096
1998-06-16 21:10:00,182261,182.261
1998-06-16 21:15:00,162619,162.619
1998-06-16 21:20:00,153607,153.607
1998-06-16 21:25:00,141970,141.97
1998-06-16 21:30:00,144211,144.211
1998-06-16 21:35:00,141494,141.494
1998-06-16 21:40:00,137794,137.794
1998-06-16 21:45:00,129517,129.517
1998-06-16 21:50:00,122853,122.853
1998-06-16 21:55:00,113526,113.526
1998-06-16 22:00:00,120178,120.178
1998-06-16 22:05:00,117300,117.3
1998-06-16 22:10:00,108192,108.192
1998-06-16 22:15:00,101181,101.181
1998-06-16 22:20:00,106868,106.868
1998-06-16 22:25:00,106106,106.106
1998-06-16 22:30:00,107514,107.514
1998-06-16 22:35:00,103683,103.683
1998-06-16 22:40:00,100693,100.693
1998-06-16 22:45:00,96733,96.733
1998-06-16 22:50:00,96900,96.9
1998-06-16 22:55:00,94885,94.885
1998-06-16 23:00:00,98025,98.025
1998-06-16 23:05:00,96008,96.008
1998-06-16 23:10:00,90667,90.667
1998-06-16 23:15:00,88703,88.703
1998-06-16 23:20:00,94909,94.909
1998-06-16 23:25:00,96510,96.51
1998-06-16 23:30:00,94397,94.397
1998-06-16 23:35:00,89823,89.823
1998-06-16 23:40:00,90233,90.233
1998-06-16 23:45:00,90524,90.524
1998-06-16 23:50:00,97489,97.489
1998-06-16 23:55:00,95109,95.109
1998-06-17 00:00:00,95754,95.754
1998-06-17 00:05:00,94424,94.424
1998-06-17 00:10:00,97917,97.917
1998-06-17 00:15:00,95755,95.755
1998-06-17 00:20:00,93252,93.252
1998-06-17 00:25:00,92681,92.681
1998-06-17 00:30:00,94104,94.104
1998-06-17 00:35:00,93736,93.736
1998-06-17 00:40:00,94923,94.923
1998-06-17 00:45:00,91120,91.12
1998-06-17 00:50:00,93880,93.88
1998-06-17 00:55:00,93978,93.978
1998-06-17 01:00:00,89318,89.318
1998-06-17 01:05:00,92396,92.396
1998-06-17 01:10:00,90071,90.071
1998-06-17 01:15:00,89661,89.661
1998-06-17 01:20:00,89415,89.415
1998-06-17 01:25:00,84829,84.829
1998-06-17 01:30:00,84154,84.154
1998-06-17 01:35:00,85385,85.385
1998-06-17 01:40:00,85143,85.143
1998-06-17 01:45:00,82785,82.785
1998-06-17 01:50:00,78284,78.284
1998-06-17 01:55:00,78429,78.429
1998-06-17 02:00:00,79697,79.697
1998-06-17 02:05:00,76847,76.847
1998-06-17 02:10:00,75127,75.127
1998-06-17 02:15:00,75694,75.694
1998-06-17 02:20:00,79390,79.39
1998-06-17 02:25:00,74673,74.673
1998-06-17 02:30:00,75377,75.377
1998-06-17 02:35:00,73736,73.736
1998-06-17 02:40:00,75814,75.814
1998-06-17 02:45:00,72869,72.869
1998-06-17 02:50:00,67816,67.816
1998-06-17 02:55:00,69130,69.13
1998-06-17 03:00:00,70653,70.653
1998-06-17 03:05:00,75730,75.73
1998-06-17 03:10:00,73566,73.566
1998-06-17 03:15:00,74515,74.515
1998-06-17 03:20:00,78314,78.314
1998-06-17 03:25:00,82568,82.568
1998-06-17 03:30:00,79253,79.253
1998-06-17 03:35:00,79495,79.495
1998-06-17 03:40:00,78887,78.887
1998-06-17 03:45:00,77505,77.505
1998-06-17 03:50:00,75617,75.617
1998-06-17 03:55:00,77129,77.129
1998-06-17 04:00:00,73089,73.089
1998-06-17 04:05:00,70226,70.226
1998-06-17 04:10:00,69392,69.392
1998-06-17 04:15:00,71253,71.253
1998-06-17 04:20:00,67438,67.438
1998-06-17 04:25:00,67385,67.385
1998-06-17 04:30:00,66822,66.822
1998-06-17 04:35:00,67268,67.268
1998-06-17 04:40:00,65613,65.613
1998-06-17 04:45:00,66530,66.53
1998-06-17 04:50:00,66640,66.64
1998-06-17 04:55:00,64413,64.413
1998-06-17 05:00:00,64651,64.651
1998-06-17 05:05:00,65448,65.448
1998-06-17 05:10:00,69028,69.028
1998-06-17 05:15:00,66553,66.553
1998-06-17 05:20:00,64076,64.076
1998-06-17 05:25:00,67225,67.225
1998-06-17 05:30:00,69143,69.143
1998-06-17 05:35:00,70652,70.652
1998-06-17 05:40:00,68794,68.794
1998-06-17 05:45:00,70828,70.828
1998-06-17 05:50:00,69453,69.453
1998-06-17 05:55:00,68971,68.971
1998-06-17 06:00:00,75779,75.779
1998-06-17 06:05:00,74369,74.369
1998-06-17 06:10:00,78204,78.204
1998-06-17 06:15:00,77189,77.189
1998-06-17 06:20:00,78043,78.043
1998-06-17 06:25:00,77712,77.712
1998-06-17 06:30:00,81299,81.299
1998-06-17 06:35:00,80128,80.128
1998-06-17 06:40:00,77767,77.767
1998-06-17 06:45:00,81380,81.38
1998-06-17 06:50:00,78487,78.487
1998-06-17 06:55:00,78277,78.277
1998-06-17 07:00:00,82303,82.303
1998-06-17 07:05:00,81211,81.211
1998-06-17 07:10:00,81750,81.75
1998-06-17 07:15:00,80426,80.426
1998-06-17 07:20:00,81273,81.273
1998-06-17 07:25:00,80420,80.42
1998-06-17 07:30:00,80589,80.589
1998-06-17 07:35:00,79395,79.395
1998-06-17 07:40:00,81260,81.26
1998-06-17 07:45:00,85971,85.971
1998-06-17 07:50:00,84409,84.409
1998-06-17 07:55:00,82853,82.853
1998-06-17 08:00:00,80803,80.803
1998-06-17 08:05:00,82135,82.135
1998-06-17 08:10:00,83510,83.51
1998-06-17 08:15:00,84541,84.541
1998-06-17 08:20:00,83053,83.053
1998-06-17 08:25:00,85863,85.863
1998-06-17 08:30:00,82005,82.005
1998-06-17 08:35:00,82230,82.23
1998-06-17 08:40:00,81417,81.417
1998-06-17 08:45:00,76885,76.885
1998-06-17 08:50:00,78050,78.05
1998-06-17 08:55:00,79738,79.738
1998-06-17 09:00:00,80037,80.037
1998-06-17 09:05:00,82038,82.038
1998-06-17 09:10:00,77879,77.879
1998-06-17 09:15:00,77487,77.487
1998-06-17 09:20:00,80435,80.435
1998-06-17 09:25:00,78443,78.443
1998-06-17 09:30:00,79129,79.129
1998-06-17 09:35:00,81136,81.136
1998-06-17 09:40:00,76159,76.159
1998-06-17 09:45:00,79091,79.091
1998-06-17 09:50:00,80343,80.343
1998-06-17 09:55:00,80385,80.385
1998-06-17 10:00:00,80330,80.33
1998-06-17 10:05:00,77311,77.311
1998-06-17 10:10:00,78832,78.832
1998-06-17 10:15:00,82067,82.067
1998-06-17 10:20:00,79239,79.239
1998-06-17 10:25:00,81800,81.8
1998-06-17 10:30:00,82149,82.149
1998-06-17 10:35:00,79134,79.134
1998-06-17 10:40:00,82734,82.734
1998-06-17 10:45:00,83654,83.654
1998-06-17 10:50:00,90551,90.551
1998-06-17 10:55:00,91117,91.117
1998-06-17 11:00:00,86094,86.094
1998-06-17 11:05:00,89952,89.952
1998-06-17 11:10:00,89127,89.127
1998-06-17 11:15:00,91959,91.959
1998-06-17 11:20:00,87258,87.258
1998-06-17 11:25:00,87210,87.21
1998-06-17 11:30:00,93344,93.344
1998-06-17 11:35:00,96322,96.322
1998-06-17 11:40:00,101144,101.144
1998-06-17 11:45:00,100442,100.442
1998-06-17 11:50:00,94059,94.059
1998-06-17 11:55:00,94912,94.912
1998-06-17 12:00:00,99763,99.763
1998-06-17 12:05:00,102013,102.013
1998-06-17 12:10:00,108585,108.585
1998-06-17 12:15:00,109279,109.279
1998-06-17 12:20:00,107678,107.678
1998-06-17 12:25:00,113486,113.486
1998-06-17 12:30:00,118267,118.267
1998-06-17 12:35:00,114857,114.857
1998-06-17 12:40:00,120692,120.692
1998-06-17 12:45:00,119354,119.354
1998-06-17 12:50:00,117431,117.431
1998-06-17 12:55:00,127268,127.268
1998-06-17 13:00:00,127878,127.878
1998-06-17 13:05:00,129801,129.801
1998-06-17 13:10:00,130923,130.923
1998-06-17 13:15:00,138025,138.025
1998-06-17 13:20:00,134244,134.244
1998-06-17 13:25:00,127670,127.67
1998-06-17 13:30:00,132488,132.488
1998-06-17 13:35:00,129440,129.44
1998-06-17 13:40:00,138569,138.569
1998-06-17 13:45:00,128351,128.351
1998-06-17 13:50:00,130980,130.98
1998-06-17 13:55:00,131105,131.105
1998-06-17 14:00:00,137229,137.229
1998-06-17 14:05:00,141183,141.183
1998-06-17 14:10:00,140048,140.048
1998-06-17 14:15:00,148027,148.027
1998-06-17 14:20:00,143697,143.697
1998-06-17 14:25:00,141971,141.971
1998-06-17 14:30:00,145146,145.146
1998-06-17 14:35:00,153716,153.716
1998-06-17 14:40:00,149938,149.938
1998-06-17 14:45:00,149450,149.45
1998-06-17 14:50:00,153662,153.662
1998-06-17 14:55:00,146371,146.371
1998-06-17 15:00:00,155368,155.368
1998-06-17 15:05:00,167232,167.232
1998-06-17 15:10:00,160452,160.452
1998-06-17 15:15:00,171171,171.171
1998-06-17 15:20:00,165931,165.931
1998-06-17 15:25:00,180116,180.116
1998-06-17 15:30:00,208889,208.889
1998-06-17 15:35:00,241094,241.094
1998-06-17 15:40:00,254830,254.83
1998-06-17 15:45:00,274593,274.593
1998-06-17 15:50:00,282615,282.615
1998-06-17 15:55:00,282001,282.001
1998-06-17 16:00:00,287254,287.254
1998-06-17 16:05:00,298375,298.375
1998-06-17 16:10:00,297627,297.627
1998-06-17 16:15:00,309704,309.704
1998-06-17 16:20:00,314885,314.885
1998-06-17 16:25:00,300716,300.716
1998-06-17 16:30:00,283130,283.13
1998-06-17 16:35:00,278521,278.521
1998-06-17 16:40:00,282176,282.176
1998-06-17 16:45:00,287604,287.604
1998-06-17 16:50:00,290303,290.303
1998-06-17 16:55:00,301915,301.915
1998-06-17 17:00:00,317066,317.066
1998-06-17 17:05:00,311581,311.581
1998-06-17 17:10:00,308256,308.256
1998-06-17 17:15:00,322940,322.94
1998-06-17 17:20:00,379448,379.448
1998-06-17 17:25:00,377461,377.461
1998-06-17 17:30:00,292628,292.628
1998-06-17 17:35:00,244808,244.808
1998-06-17 17:40:00,223954,223.954
1998-06-17 17:45:00,212181,212.181
1998-06-17 17:50:00,205150,205.15
1998-06-17 17:55:00,198271,198.271
1998-06-17 18:00:00,190605,190.605
1998-06-17 18:05:00,178327,178.327
1998-06-17 18:10:00,177061,177.061
1998-06-17 18:15:00,172586,172.586
1998-06-17 18:20:00,171061,171.061
1998-06-17 18:25:00,162915,162.915
1998-06-17 18:30:00,160228,160.228
1998-06-17 18:35:00,158392,158.392
1998-06-17 18:40:00,159505,159.505
1998-06-17 18:45:00,156228,156.228
1998-06-17 18:50:00,160115,160.115
1998-06-17 18:55:00,162554,162.554
1998-06-17 19:00:00,174425,174.425
1998-06-17 19:05:00,192022,192.022
1998-06-17 19:10:00,227607,227.607
1998-06-17 19:15:00,234139,234.139
1998-06-17 19:20:00,226308,226.308
1998-06-17 19:25:00,225855,225.855
1998-06-17 19:30:00,231823,231.823
1998-06-17 19:35:00,234853,234.853
1998-06-17 19:40:00,242968,242.968
1998-06-17 19:45:00,237888,237.888
1998-06-17 19:50:00,261599,261.599
1998-06-17 19:55:00,259753,259.753
1998-06-17 20:00:00,260532,260.532
1998-06-17 20:05:00,247223,247.223
1998-06-17 20:10:00,244576,244.576
1998-06-17 20:15:00,250137,250.137
1998-06-17 20:20:00,246905,246.905
1998-06-17 20:25:00,261761,261.761
1998-06-17 20:30:00,259984,259.984
1998-06-17 20:35:00,268046,268.046
1998-06-17 20:40:00,272643,272.643
1998-06-17 20:45:00,267274,267.274
1998-06-17 20:50:00,304019,304.019
1998-06-17 20:55:00,279370,279.37
1998-06-17 21:00:00,219168,219.168
1998-06-17 21:05:00,199222,199.222
1998-06-17 21:10:00,183754,183.754
1998-06-17 21:15:00,175321,175.321
1998-06-17 21:20:00,157450,157.45
1998-06-17 21:25:00,150601,150.601
1998-06-17 21:30:00,146439,146.439
1998-06-17 21:35:00,141436,141.436
1998-06-17 21:40:00,135655,135.655
1998-06-17 21:45:00,127205,127.205
1998-06-17 21:50:00,122807,122.807
1998-06-17 21:55:00,123625,123.625
1998-06-17 22:00:00,113852,113.852
1998-06-17 22:05:00,116860,116.86
1998-06-17 22:10:00,113480,113.48
1998-06-17 22:15:00,108312,108.312
1998-06-17 22:20:00,103893,103.893
1998-06-17 22:25:00,106367,106.367
1998-06-17 22:30:00,97670,97.67
1998-06-17 22:35:00,101609,101.609
1998-06-17 22:40:00,100562,100.562
1998-06-17 22:45:00,99734,99.734
1998-06-17 22:50:00,98570,98.57
1998-06-17 22:55:00,94757,94.757
1998-06-17 23:00:00,89243,89.243
1998-06-17 23:05:00,89355,89.355
1998-06-17 23:10:00,88301,88.301
1998-06-17 23:15:00,86985,86.985
1998-06-17 23:20:00,90886,90.886
1998-06-17 23:25:00,87924,87.924
1998-06-17 23:30:00,86709,86.709
1998-06-17 23:35:00,86842,86.842
1998-06-17 23:40:00,88754,88.754
1998-06-17 23:45:00,93328,93.328
1998-06-17 23:50:00,93179,93.179
1998-06-17 23:55:00,93536,93.536
1998-06-18 00:00:00,93749,93.749
1998-06-18 00:05:00,97523,97.523
1998-06-18 00:10:00,100476,100.476
1998-06-18 00:15:00,102366,102.366
1998-06-18 00:20:00,92835,92.835
1998-06-18 00:25:00,92916,92.916
1998-06-18 00:30:00,97249,97.249
1998-06-18 00:35:00,91750,91.75
1998-06-18 00:40:00,98402,98.402
1998-06-18 00:45:00,93729,93.729
1998-06-18 00:50:00,91025,91.025
1998-06-18 00:55:00,92614,92.614
1998-06-18 01:00:00,89333,89.333
1998-06-18 01:05:00,88779,88.779
1998-06-18 01:10:00,90704,90.704
1998-06-18 01:15:00,93230,93.23
1998-06-18 01:20:00,87633,87.633
1998-06-18 01:25:00,85447,85.447
1998-06-18 01:30:00,84448,84.448
1998-06-18 01:35:00,80666,80.666
1998-06-18 01:40:00,83177,83.177
1998-06-18 01:45:00,83622,83.622
1998-06-18 01:50:00,81448,81.448
1998-06-18 01:55:00,79832,79.832
1998-06-18 02:00:00,76872,76.872
1998-06-18 02:05:00,78353,78.353
1998-06-18 02:10:00,75719,75.719
1998-06-18 02:15:00,79543,79.543
1998-06-18 02:20:00,80655,80.655
1998-06-18 02:25:00,76677,76.677
1998-06-18 02:30:00,71376,71.376
1998-06-18 02:35:00,71425,71.425
1998-06-18 02:40:00,72158,72.158
1998-06-18 02:45:00,71456,71.456
1998-06-18 02:50:00,71014,71.014
1998-06-18 02:55:00,74305,74.305
1998-06-18 03:00:00,73611,73.611
1998-06-18 03:05:00,72533,72.533
1998-06-18 03:10:00,77032,77.032
1998-06-18 03:15:00,78527,78.527
1998-06-18 03:20:00,75408,75.408
1998-06-18 03:25:00,75523,75.523
1998-06-18 03:30:00,77171,77.171
1998-06-18 03:35:00,78672,78.672
1998-06-18 03:40:00,77674,77.674
1998-06-18 03:45:00,74116,74.116
1998-06-18 03:50:00,70891,70.891
1998-06-18 03:55:00,72491,72.491
1998-06-18 04:00:00,67882,67.882
1998-06-18 04:05:00,67920,67.92
1998-06-18 04:10:00,70845,70.845
1998-06-18 04:15:00,66786,66.786
1998-06-18 04:20:00,68833,68.833
1998-06-18 04:25:00,69779,69.779
1998-06-18 04:30:00,63900,63.9
1998-06-18 04:35:00,65043,65.043
1998-06-18 04:40:00,64853,64.853
1998-06-18 04:45:00,65259,65.259
1998-06-18 04:50:00,64516,64.516
1998-06-18 04:55:00,64326,64.326
1998-06-18 05:00:00,64622,64.622
1998-06-18 05:05:00,67626,67.626
1998-06-18 05:10:00,66924,66.924
1998-06-18 05:15:00,64119,64.119
1998-06-18 05:20:00,69210,69.21
1998-06-18 05:25:00,72404,72.404
1998-06-18 05:30:00,69888,69.888
1998-06-18 05:35:00,68657,68.657
1998-06-18 05:40:00,71113,71.113
1998-06-18 05:45:00,71644,71.644
1998-06-18 05:50:00,72338,72.338
1998-06-18 05:55:00,70706,70.706
1998-06-18 06:00:00,75527,75.527
1998-06-18 06:05:00,75418,75.418
1998-06-18 06:10:00,76127,76.127
1998-06-18 06:15:00,76591,76.591
1998-06-18 06:20:00,75527,75.527
1998-06-18 06:25:00,76615,76.615
1998-06-18 06:30:00,77487,77.487
1998-06-18 06:35:00,74240,74.24
1998-06-18 06:40:00,79670,79.67
1998-06-18 06:45:00,80827,80.827
1998-06-18 06:50:00,79759,79.759
1998-06-18 06:55:00,73787,73.787
1998-06-18 07:00:00,75455,75.455
1998-06-18 07:05:00,80509,80.509
1998-06-18 07:10:00,79466,79.466
1998-06-18 07:15:00,80178,80.178
1998-06-18 07:20:00,79953,79.953
1998-06-18 07:25:00,79449,79.449
1998-06-18 07:30:00,85846,85.846
1998-06-18 07:35:00,82673,82.673
1998-06-18 07:40:00,82795,82.795
1998-06-18 07:45:00,78473,78.473
1998-06-18 07:50:00,84076,84.076
1998-06-18 07:55:00,79152,79.152
1998-06-18 08:00:00,75300,75.3
1998-06-18 08:05:00,82239,82.239
1998-06-18 08:10:00,83045,83.045
1998-06-18 08:15:00,82305,82.305
1998-06-18 08:20:00,79946,79.946
1998-06-18 08:25:00,80168,80.168
1998-06-18 08:30:00,80964,80.964
1998-06-18 08:35:00,81137,81.137
1998-06-18 08:40:00,75487,75.487
1998-06-18 08:45:00,74616,74.616
1998-06-18 08:50:00,73824,73.824
1998-06-18 08:55:00,79081,79.081
1998-06-18 09:00:00,77597,77.597
1998-06-18 09:05:00,76039,76.039
1998-06-18 09:10:00,80523,80.523
1998-06-18 09:15:00,78349,78.349
1998-06-18 09:20:00,76685,76.685
1998-06-18 09:25:00,74161,74.161
1998-06-18 09:30:00,75580,75.58
1998-06-18 09:35:00,73373,73.373
1998-06-18 09:40:00,70881,70.881
1998-06-18 09:45:00,69336,69.336
1998-06-18 09:50:00,73717,73.717
1998-06-18 09:55:00,76871,76.871
1998-06-18 10:00:00,78403,78.403
1998-06-18 10:05:00,79355,79.355
1998-06-18 10:10:00,74483,74.483
1998-06-18 10:15:00,73162,73.162
1998-06-18 10:20:00,80514,80.514
1998-06-18 10:25:00,78871,78.871
1998-06-18 10:30:00,75793,75.793
1998-06-18 10:35:00,75319,75.319
1998-06-18 10:40:00,77831,77.831
1998-06-18 10:45:00,77867,77.867
1998-06-18 10:50:00,80059,80.059
1998-06-18 10:55:00,80741,80.741
1998-06-18 11:00:00,91298,91.298
1998-06-18 11:05:00,86873,86.873
1998-06-18 11:10:00,87629,87.629
1998-06-18 11:15:00,89172,89.172
1998-06-18 11:20:00,90914,90.914
1998-06-18 11:25:00,97527,97.527
1998-06-18 11:30:00,92736,92.736
1998-06-18 11:35:00,95300,95.3
1998-06-18 11:40:00,96738,96.738
1998-06-18 11:45:00,94792,94.792
1998-06-18 11:50:00,97071,97.071
1998-06-18 11:55:00,102263,102.263
1998-06-18 12:00:00,104524,104.524
1998-06-18 12:05:00,104560,104.56
1998-06-18 12:10:00,105081,105.081
1998-06-18 12:15:00,103910,103.91
1998-06-18 12:20:00,109605,109.605
1998-06-18 12:25:00,106627,106.627
1998-06-18 12:30:00,108795,108.795
1998-06-18 12:35:00,113140,113.14
1998-06-18 12:40:00,113788,113.788
1998-06-18 12:45:00,115765,115.765
1998-06-18 12:50:00,117001,117.001
1998-06-18 12:55:00,120164,120.164
1998-06-18 13:00:00,119858,119.858
1998-06-18 13:05:00,118045,118.045
1998-06-18 13:10:00,124159,124.159
1998-06-18 13:15:00,123746,123.746
1998-06-18 13:20:00,129377,129.377
1998-06-18 13:25:00,127053,127.053
