time_count,traffic (in bits),traffic (in Byte),traffic (in Kilobyte),traffic (in Megabyte)
2005-06-29 17:40:00,1679097779,209887222.375,204967.990600586,200.164053320885
2005-06-29 17:45:00,1577303436,197162929.5,192541.923339844,188.029222011566
2005-06-29 17:50:00,1648695315,206086914.375,201256.752319336,196.539797186852
2005-06-29 17:55:00,1581284808,197660601,193027.930664063,188.503838539124
2005-06-29 18:00:00,1510825522,188853190.25,184426.943603516,180.104437112808
2005-06-29 18:05:00,1624430735,203053841.875,198294.767456055,193.647233843803
2005-06-29 18:10:00,1584657249,198082156.125,193439.60559082,188.905864834785
2005-06-29 18:15:00,1488152356,186019044.5,181659.223144531,177.401585102081
2005-06-29 18:20:00,1485811992,185726499,181373.534179688,177.122591972351
2005-06-29 18:25:00,1447620895,180952611.875,176711.53503418,172.569858431816
2005-06-29 18:30:00,1423852594,177981574.25,173810.131103516,169.736456155777
2005-06-29 18:35:00,1699385730,212423216.25,207444.547119141,202.582565546036
2005-06-29 18:40:00,1543977247,192997155.875,188473.78503418,184.056430697441
2005-06-29 18:45:00,1497248187,187156023.375,182769.554077148,178.485892653465
2005-06-29 18:50:00,1552870103,194108762.875,189559.338745117,185.116541743279
2005-06-29 18:55:00,1464260217,183032527.125,178742.702270508,174.553420186043
2005-06-29 19:00:00,1463038532,182879816.5,178593.570800781,174.407783985138
2005-06-29 19:05:00,1579448522,197431065.25,192803.774658203,188.284936189652
2005-06-29 19:10:00,1552851534,194106441.75,189557.072021484,185.114328145981
2005-06-29 19:15:00,1469923263,183740407.875,179433.99206543,175.228507876396
2005-06-29 19:20:00,1508199943,188524992.875,184106.438354492,179.791443705559
2005-06-29 19:25:00,1555020804,194377600.5,189821.875488281,185.372925281525
2005-06-29 19:30:00,1593488946,199186118.25,194517.693603516,189.958685159683
2005-06-29 19:35:00,1928029131,241003641.375,235355.118530273,229.83898293972
2005-06-29 19:40:00,1717486728,214685841,209654.141601562,204.740372657776
2005-06-29 19:45:00,1676395097,209549387.125,204638.073364258,199.841868519783
2005-06-29 19:50:00,1745062337,218132792.125,213020.30480957,208.027641415596
2005-06-29 19:55:00,1708215885,213526985.625,208522.446899414,203.635202050209
2005-06-29 20:00:00,1844864419,230608052.375,225203.176147461,219.924976706505
2005-06-29 20:05:00,1918811710,239851463.75,234229.945068359,228.74018073082
2005-06-29 20:10:00,2073140818,259142602.25,253068.947509766,247.137644052505
2005-06-29 20:15:00,1902093189,237761648.625,232189.109985352,226.74717772007
2005-06-29 20:20:00,1976879255,247109906.875,241318.268432617,235.662371516228
2005-06-29 20:25:00,2138404837,267300604.625,261035.746704102,254.917721390724
2005-06-29 20:30:00,2089510584,261188823,255067.209960937,249.089072227478
2005-06-29 20:35:00,2386424743,298303092.875,291311.614135742,284.483998179436
2005-06-29 20:40:00,2355042497,294380312.125,287480.77355957,280.742942929268
2005-06-29 20:45:00,2457551067,307193883.375,299994.026733398,292.962916731834
2005-06-29 20:50:00,2585191816,323148977,315575.172851563,308.178879737854
2005-06-29 20:55:00,2689199974,336149996.75,328271.481201172,320.577618360519
2005-06-29 21:00:00,2698119911,337264988.875,329360.340698242,321.640957713127
2005-06-29 21:05:00,2886535753,360816969.125,352360.321411133,344.101876378059
2005-06-29 21:10:00,3096697519,387087189.875,378014.833862305,369.155111193657
2005-06-29 21:15:00,3214854794,401856849.25,392438.329345703,383.240556001663
2005-06-29 21:20:00,3178083304,397260413,387949.622070313,378.85705280304
2005-06-29 21:25:00,3452677217,431584652.125,421469.38684082,411.591198086739
2005-06-29 21:30:00,3587913010,448489126.25,437977.662353516,427.712560892105
2005-06-29 21:35:00,3819572699,477446587.375,466256.432983399,455.32854783535
2005-06-29 21:40:00,3783758027,472969753.375,461884.524780273,451.059106230736
2005-06-29 21:45:00,3926701171,490837646.375,479333.639038086,468.099256873131
2005-06-29 21:50:00,4241861214,530232651.75,517805.323974609,505.669261693955
2005-06-29 21:55:00,4374096137,546762017.125,533947.282348633,521.432892918587
2005-06-29 22:00:00,4333302887,541662860.875,528967.637573242,516.569958567619
2005-06-29 22:05:00,4520545635,565068204.375,551824.418334961,538.891033530235
2005-06-29 22:10:00,4663863184,582982898,569319.236328125,555.975816726685
2005-06-29 22:15:00,4821517315,602689664.375,588564.125366211,574.76965367794
2005-06-29 22:20:00,4903089583,612886197.875,598521.677612305,584.493825793266
2005-06-29 22:25:00,5214058841,651757355.125,636481.792114258,621.56425011158
2005-06-29 22:30:00,5299066105,662383263.125,646858.655395508,631.697905659676
2005-06-29 22:35:00,5600199463,700024932.875,683618.098510742,667.595799326897
2005-06-29 22:40:00,6061281907,757660238.375,739902.576538086,722.561109900475
2005-06-29 22:45:00,5888570703,736071337.875,718819.665893555,701.972329974175
2005-06-29 22:50:00,6006723076,750840384.5,733242.562988281,716.057190418243
2005-06-29 22:55:00,5995683900,749460487.5,731895.007324219,714.741218090057
2005-06-29 23:00:00,6216112676,777014084.5,758802.816894531,741.018375873566
2005-06-29 23:05:00,6452055355,806506919.375,787604.413452148,769.144935011864
2005-06-29 23:10:00,6423807375,802975921.875,784156.173706055,765.777513384819
2005-06-29 23:15:00,6437809463,804726182.875,785865.412963867,767.446692347527
2005-06-29 23:20:00,6240374698,780046837.25,761764.489501953,743.910634279251
2005-06-29 23:25:00,6356762343,794595292.875,775971.965698242,757.78512275219
2005-06-29 23:30:00,6776897351,847112168.875,827257.977416992,807.869118571282
2005-06-29 23:35:00,6694577022,836822127.75,817209.109130859,798.055770635605
2005-06-29 23:40:00,6803847694,850480961.75,830547.814208984,811.081849813461
2005-06-29 23:45:00,6956224227,869528028.375,849148.465209961,829.246548056602
2005-06-29 23:50:00,7163364348,895420543.5,874434.124511719,853.939574718475
2005-06-29 23:55:00,7418231775,927278971.875,905545.87097168,884.322139620781
2005-06-30 00:00:00,7306989128,913373641,891966.446289062,871.060982704163
2005-06-30 00:05:00,7304329694,913041211.75,891641.808349609,870.743953466415
2005-06-30 00:10:00,6922449530,865306191.25,845025.577392578,825.22029042244
2005-06-30 00:15:00,7201361289,900170161.125,879072.422973633,858.469163060188
2005-06-30 00:20:00,7197239114,899654889.25,878569.227783203,857.977761507034
2005-06-30 00:25:00,7155001270,894375158.75,873413.240966797,852.942618131638
2005-06-30 00:30:00,7206327594,900790949.25,879678.661376953,859.061192750931
2005-06-30 00:35:00,7268574315,908571789.375,887277.138061523,866.481580138207
2005-06-30 00:40:00,7398864442,924858055.25,903181.694580078,882.013373613358
2005-06-30 00:45:00,7554065604,944258200.5,922127.148925781,900.514793872833
2005-06-30 00:50:00,7596696843,949587105.375,927331.157592773,905.596833586693
2005-06-30 00:55:00,7485203416,935650427,913721.120117187,892.305781364441
2005-06-30 01:00:00,7557714665,944714333.125,922572.590942383,900.949795842171
2005-06-30 01:05:00,7625204033,953150504.125,930811.03918457,908.995155453682
2005-06-30 01:10:00,7507541768,938442721,916447.969726563,894.968720436096
2005-06-30 01:15:00,7427896537,928487067.125,906725.651489258,885.474269032478
2005-06-30 01:20:00,7493519690,936689961.25,914736.290283203,893.297158479691
2005-06-30 01:25:00,7521371833,940171479.125,918136.210083008,896.617392659187
2005-06-30 01:30:00,7762676924,970334615.5,947592.397949219,925.383201122284
2005-06-30 01:35:00,7713678533,964209816.625,941611.149047852,919.542137742043
2005-06-30 01:40:00,7514206489,939275811.125,917261.534301758,895.76321709156
2005-06-30 01:45:00,7410915066,926364383.25,904652.718017578,883.449919939041
2005-06-30 01:50:00,7566330728,945791341,923624.356445312,901.976910591126
2005-06-30 01:55:00,7583338927,947917365.875,925700.552612305,904.004445910454
2005-06-30 02:00:00,7578889061,947361132.625,925157.356079102,903.473980545998
2005-06-30 02:05:00,7523985273,940498159.125,918455.233520508,896.928938984871
2005-06-30 02:10:00,7363630498,920453812.25,898880.676025391,877.813160181046
2005-06-30 02:15:00,7510037644,938754705.5,916752.642089844,895.266252040863
2005-06-30 02:20:00,7534769569,941846196.125,919771.67590332,898.214527249336
2005-06-30 02:25:00,7296802835,912100354.375,890723.002319336,869.846681952476
2005-06-30 02:30:00,7331423946,916427993.25,894949.212158203,873.973839998245
2005-06-30 02:35:00,7279781055,909972631.875,888645.14831543,867.817527651787
2005-06-30 02:40:00,7331257800,916407225,894928.930664062,873.954033851624
2005-06-30 02:45:00,7470757582,933844697.75,911957.712646484,890.583703756333
2005-06-30 02:50:00,7406488999,925811124.875,904112.426635742,882.922291636467
2005-06-30 02:55:00,7174371826,896796478.25,875777.810791016,855.251768350601
2005-06-30 03:00:00,7215823974,901977996.75,880837.887451172,860.193249464035
2005-06-30 03:05:00,7193123367,899140420.875,878066.817260742,857.487126231194
2005-06-30 03:10:00,7214024982,901753122.75,880618.283935547,859.978792905808
2005-06-30 03:15:00,7026511807,878313975.875,857728.49206543,837.625480532646
2005-06-30 03:20:00,7241338363,905167295.375,883952.436889648,863.234801650047
2005-06-30 03:25:00,7184710965,898088870.625,877039.912719727,856.484289765358
2005-06-30 03:30:00,7242940456,905367557,884148.004882812,863.425786018372
2005-06-30 03:35:00,7440842914,930105364.25,908306.019775391,887.017597436905
2005-06-30 03:40:00,7771181553,971397694.125,948630.560668945,926.397031903267
2005-06-30 03:45:00,7452974328,931621791,909786.905273437,888.463774681091
2005-06-30 03:50:00,7389316256,923664532,902016.14453125,880.875141143799
2005-06-30 03:55:00,7668295827,958536978.375,936071.267944336,914.132097601891
2005-06-30 04:00:00,7572163186,946520398.25,924336.326416016,902.67219376564
2005-06-30 04:05:00,7482143267,935267908.375,913347.566772461,891.940983176231
2005-06-30 04:10:00,7516269602,939533700.25,917513.379150391,896.009159326553
2005-06-30 04:15:00,7351499100,918937387.5,897399.792480469,876.366984844208
2005-06-30 04:20:00,7234721088,904340136,883144.6640625,862.445960998535
2005-06-30 04:25:00,7303016447,912877055.875,891481.49987793,870.587402224541
2005-06-30 04:30:00,7099864865,887483108.125,866682.72277832,846.369846463204
2005-06-30 04:35:00,7208438858,901054857.25,879936.384033203,859.312875032425
2005-06-30 04:40:00,7483699876,935462484.5,913537.582519531,892.12654542923
2005-06-30 04:45:00,7376409610,922051201.25,900440.626220703,879.336549043655
2005-06-30 04:50:00,7241513049,905189131.125,883973.760864258,863.255625844002
2005-06-30 04:55:00,7115936793,889492099.125,868644.628051758,848.285769581795
2005-06-30 05:00:00,7328565720,916070715,894600.307617188,873.63311290741
2005-06-30 05:05:00,7181715765,897714470.625,876674.287719727,856.127234101296
2005-06-30 05:10:00,7359200931,919900116.375,898339.957397461,877.285114645958
2005-06-30 05:15:00,7191238656,898904832,877836.75,857.262451171875
2005-06-30 05:20:00,6998498985,874812373.125,854308.958129883,834.286091923714
2005-06-30 05:25:00,7182335004,897791875.5,876749.878417969,856.201053142548
2005-06-30 05:30:00,6854134807,856766850.875,836686.377807617,817.076540827751
2005-06-30 05:35:00,7188237152,898529644,877470.35546875,856.904644012451
2005-06-30 05:40:00,7329684885,916210610.625,894736.924438477,873.76652777195
2005-06-30 05:45:00,7022915200,877864400,857289.453125,837.196731567383
2005-06-30 05:50:00,6890323497,861290437.125,841103.942504883,821.390568852425
2005-06-30 05:55:00,6915682261,864460282.625,844199.494750977,824.413569092751
2005-06-30 06:00:00,7096592941,887074117.625,866283.317993164,845.979802727699
2005-06-30 06:05:00,6812210671,851526333.875,831568.685424805,812.078794360161
2005-06-30 06:10:00,6733777406,841722175.75,821994.312255859,802.728820562363
2005-06-30 06:15:00,6859313422,857414177.75,837318.532958984,817.693879842758
2005-06-30 06:20:00,6671830710,833978838.75,814432.459716797,795.344198942184
2005-06-30 06:25:00,6318886016,789860752,771348.390625,753.269912719727
2005-06-30 06:30:00,6553633233,819204154.125,800004.056762695,781.25396168232
2005-06-30 06:35:00,6573767929,821720991.125,802461.905395508,783.654204487801
2005-06-30 06:40:00,6345090104,793136263,774547.131835937,756.393683433533
2005-06-30 06:45:00,6179274667,772409333.375,754305.989624023,736.62694299221
2005-06-30 06:50:00,6241023572,780127946.5,761843.697753906,743.987986087799
2005-06-30 06:55:00,6238865042,779858130.25,761580.205322266,743.730669260025
2005-06-30 07:00:00,6242894524,780361815.5,762072.085449219,744.211020946503
2005-06-30 07:05:00,5946591739,743323967.375,725902.311889648,708.888976454735
2005-06-30 07:10:00,5915763982,739470497.75,722139.157958984,705.214021444321
2005-06-30 07:15:00,5657471535,707183941.875,690609.318237305,674.423162341118
2005-06-30 07:20:00,5665526050,708190756.25,691592.535400391,675.383335351944
2005-06-30 07:25:00,5738590723,717323840.375,700511.562866211,684.093323111534
2005-06-30 07:30:00,5432499337,679062417.125,663146.891723633,647.60438644886
2005-06-30 07:35:00,5247512268,655939033.5,640565.462402344,625.552209377289
2005-06-30 07:40:00,5004995211,625624401.375,610961.329467773,596.641923308373
2005-06-30 07:45:00,5034487807,629310975.875,614561.49987793,600.157714724541
2005-06-30 07:50:00,4863794739,607974342.375,593724.943725586,579.809515357018
2005-06-30 07:55:00,4852923166,606615395.75,592397.847412109,578.513522863388
2005-06-30 08:00:00,4791653750,598956718.75,584918.670654297,571.209639310837
2005-06-30 08:05:00,4677924108,584740513.5,571035.657714844,557.652009487152
2005-06-30 08:10:00,4604644597,575580574.625,562090.404907227,548.916411042213
2005-06-30 08:15:00,4485353737,560669217.125,547528.532348633,534.695832371712
2005-06-30 08:20:00,4375655171,546956896.375,534137.594116211,521.618744254112
2005-06-30 08:25:00,4374771597,546846449.625,534029.735961914,521.513414025307
2005-06-30 08:30:00,4165893039,520736629.875,508531.865112305,496.613149523735
2005-06-30 08:35:00,4143234749,517904343.625,505765.960571289,493.9120708704
2005-06-30 08:40:00,3979431009,497428876.125,485770.38684082,474.385143399239
2005-06-30 08:45:00,4030134554,503766819.25,491959.784423828,480.429476976395
2005-06-30 08:50:00,4100614330,512576791.25,500563.272705078,488.831321001053
2005-06-30 08:55:00,4026053210,503256651.25,491461.573486328,479.942942857742
2005-06-30 09:00:00,4116762275,514595284.375,502534.457397461,490.756306052208
2005-06-30 09:05:00,4054605449,506825681.125,494946.954223633,483.346634984016
2005-06-30 09:10:00,3961868299,495233537.375,483626.501342773,472.291505217552
2005-06-30 09:15:00,3960273621,495034202.625,483431.838500977,472.10140478611
2005-06-30 09:20:00,3972944326,496618040.75,484978.555419922,473.611870527267
2005-06-30 09:25:00,3948066236,493508279.5,481941.679199219,470.646171092987
2005-06-30 09:30:00,3845409198,480676149.75,469410.302490234,458.40849852562
2005-06-30 09:35:00,3785174279,473146784.875,462057.407104492,451.227936625481
2005-06-30 09:40:00,3806509556,475813694.5,464661.811035156,453.77129983902
2005-06-30 09:45:00,3648266147,456033268.375,445344.988647461,434.907215476036
2005-06-30 09:50:00,3728998615,466124826.875,455200.026245117,444.531275629997
2005-06-30 09:55:00,3745590666,468198833.25,457225.423095703,446.509202241898
2005-06-30 10:00:00,3660554017,457569252.125,446844.97277832,436.372043728828
2005-06-30 10:05:00,3680230235,460028779.375,449246.854858398,438.717631697655
2005-06-30 10:10:00,3583500735,447937591.875,437439.05456543,427.186576724052
2005-06-30 10:15:00,3582455118,447806889.75,437311.415771484,427.06192946434
2005-06-30 10:20:00,3608769758,451096219.75,440523.652099609,430.198879003525
2005-06-30 10:25:00,3513249905,439156238.125,428863.513793945,418.8120251894
2005-06-30 10:30:00,3546527601,443315950.125,432925.732543945,422.779035687447
2005-06-30 10:35:00,3529317567,441164695.875,430824.89831543,420.727439761162
2005-06-30 10:40:00,3517192781,439649097.625,429344.821899414,419.282052636147
2005-06-30 10:45:00,3533421150,441677643.75,431325.823974609,421.216624975205
2005-06-30 10:50:00,3736160655,467020081.875,456074.298706055,445.385057330132
2005-06-30 10:55:00,3724700443,465587555.375,454675.347045898,444.01889359951
2005-06-30 11:00:00,3567014511,445876813.875,435426.576049805,425.221265673637
2005-06-30 11:05:00,3505204324,438150540.5,427881.387207031,417.852917194367
2005-06-30 11:10:00,3430351621,428793952.625,418744.094360352,408.929779648781
2005-06-30 11:15:00,3407130041,425891255.125,415909.428833008,406.161551594734
2005-06-30 11:20:00,3559595617,444949452.125,434520.94934082,424.336864590645
2005-06-30 11:25:00,3496685735,437085716.875,426841.520385742,416.837422251701
2005-06-30 11:30:00,3432383008,429047876,418992.06640625,409.171939849854
2005-06-30 11:35:00,3335620618,416952577.25,407180.251220703,397.636964082718
2005-06-30 11:40:00,3248044879,406005609.875,396489.853393555,387.197122454643
2005-06-30 11:45:00,3240669747,405083718.375,395589.568725586,386.31793820858
2005-06-30 11:50:00,3273124681,409140585.125,399551.352661133,390.186867833137
2005-06-30 11:55:00,3369625973,421203246.625,411331.295532227,401.69071829319
2005-06-30 12:00:00,3191369301,398921162.625,389571.447875977,380.440867066383
2005-06-30 12:05:00,3121033864,390129233,380985.579101563,372.05622959137
2005-06-30 12:10:00,3069906008,383738251,374744.385742188,365.961314201355
2005-06-30 12:15:00,3030256172,378782021.5,369904.317871094,361.23468542099
2005-06-30 12:20:00,3186810445,398351305.625,389014.946899414,379.897409081459
2005-06-30 12:25:00,3013471731,376683966.375,367855.435913086,359.233824133873
2005-06-30 12:30:00,2972680478,371585059.75,362876.034912109,354.371127843857
2005-06-30 12:35:00,2944327334,368040916.75,359414.957763672,350.991169691086
2005-06-30 12:40:00,2875449519,359431189.875,351007.021362305,342.780294299126
2005-06-30 12:45:00,2863897646,357987205.75,349596.880615234,341.403203725815
2005-06-30 12:50:00,2959312564,369914070.5,361244.209472656,352.777548313141
2005-06-30 12:55:00,2869335511,358666938.875,350260.682495117,342.051447749138
2005-06-30 13:00:00,2777072892,347134111.5,338998.155761719,331.052886486053
2005-06-30 13:05:00,2781633956,347704244.5,339554.926269531,331.596607685089
2005-06-30 13:10:00,2651826592,331478324,323709.30078125,316.122364044189
2005-06-30 13:15:00,2682212371,335276546.375,327418.502319336,319.744631171227
2005-06-30 13:20:00,2787931797,348491474.625,340323.705688477,332.347368836403
2005-06-30 13:25:00,2592942172,324117771.5,316521.261230469,309.10279417038
2005-06-30 13:30:00,2481311270,310163908.75,302894.442138672,295.795353651047
2005-06-30 13:35:00,2427324825,303415603.125,296304.299926758,289.359667897224
2005-06-30 13:40:00,2347904007,293488000.875,286609.375854492,279.891968607903
2005-06-30 13:45:00,2492938229,311617278.625,304313.748657227,297.181395173073
2005-06-30 13:50:00,2913308541,364163567.625,355628.484008789,347.293441414833
2005-06-30 13:55:00,2642264231,330283028.875,322542.020385742,314.982441782951
2005-06-30 14:00:00,2431706523,303963315.375,296839.175170898,289.88200700283
2005-06-30 14:05:00,2322263573,290282946.625,283479.440063477,276.835390686989
2005-06-30 14:10:00,2218537027,277317128.375,270817.508178711,264.470222830772
2005-06-30 14:15:00,2378738663,297342332.875,290373.371948242,283.567746043205
2005-06-30 14:20:00,2389868969,298733621.125,291732.051879883,284.894581913948
2005-06-30 14:25:00,2197599252,274699906.5,268261.627441406,261.974245548248
2005-06-30 14:30:00,2082529182,260316147.75,254214.988037109,248.25682425499
2005-06-30 14:35:00,2133203980,266650497.5,260400.876464844,254.297730922699
2005-06-30 14:40:00,2028462397,253557799.625,247615.038696289,241.811561226845
2005-06-30 14:45:00,2071265260,258908157.5,252839.997558594,246.914060115814
2005-06-30 14:50:00,2118001916,264750239.5,258545.155761719,252.485503673553
2005-06-30 14:55:00,2007789261,250973657.625,245091.462524414,239.347131371498
2005-06-30 15:00:00,2006321603,250790200.375,244912.305053711,239.172172904015
2005-06-30 15:05:00,1990623712,248827964,242996.05859375,237.300838470459
2005-06-30 15:10:00,1953444793,244180599.125,238457.616333008,232.868765950203
2005-06-30 15:15:00,1995373952,249421744,243575.921875,237.867111206055
2005-06-30 15:20:00,1975340265,246917533.125,241130.403442383,235.478909611702
2005-06-30 15:25:00,1898787390,237348423.75,231785.570068359,226.353095769882
2005-06-30 15:30:00,1825434369,228179296.125,222831.34387207,217.608734250069
2005-06-30 15:35:00,1820548368,227568546,222234.908203125,217.026277542114
2005-06-30 15:40:00,1810585088,226323136,221018.6875,215.838562011719
2005-06-30 15:45:00,1836817612,229602201.5,224220.899902344,218.965722560883
2005-06-30 15:50:00,1827062299,228382787.375,223030.065795898,217.802798628807
2005-06-30 15:55:00,1782004018,222750502.25,217529.787353516,212.431432962418
2005-06-30 16:00:00,1690319168,211289896,206337.7890625,201.501747131348
2005-06-30 16:05:00,1745627435,218203429.375,213089.286499023,208.095006346703
2005-06-30 16:10:00,1623575785,202946973.125,198190.403442383,193.545315861702
2005-06-30 16:15:00,1703345574,212918196.75,207927.926513672,203.054615736008
2005-06-30 16:20:00,1722136998,215267124.75,210221.801513672,205.294728040695
2005-06-30 16:25:00,1703884500,212985562.5,207993.713378906,203.118860721588
2005-06-30 16:30:00,1688445285,211055660.625,206109.043579102,201.278362870216
2005-06-30 16:35:00,1717276426,214659553.25,209628.469970703,204.715302705765
2005-06-30 16:40:00,1615746844,201968355.5,197234.722167969,192.612033367157
2005-06-30 16:45:00,1732251306,216531413.25,211456.458251953,206.500447511673
2005-06-30 16:50:00,1698718554,212339819.25,207363.104736328,202.50303196907
2005-06-30 16:55:00,1551274209,193909276.125,189364.52746582,184.92629635334
2005-06-30 17:00:00,1577824474,197228059.25,192605.526611328,188.091334581375
2005-06-30 17:05:00,1603082061,200385257.625,195688.728149414,191.102273583412
2005-06-30 17:10:00,1562499478,195312434.75,190734.799560547,186.264452695847
2005-06-30 17:15:00,1605175579,200646947.375,195944.284545898,191.351840376854
2005-06-30 17:20:00,1524963088,190620386,186152.720703125,181.789766311646
2005-06-30 17:25:00,1608390602,201048825.25,196336.743408203,191.735100984573
2005-06-30 17:30:00,1565840159,195730019.875,191142.59753418,186.662692904472
2005-06-30 17:35:00,1606236089,200779511.125,196073.741333008,191.478263020515
2005-06-30 17:40:00,1618407345,202300918.125,197559.490356445,192.929189801216
2005-06-30 17:45:00,1679208770,209901096.25,204981.539306641,200.177284479141
2005-06-30 17:50:00,1727199911,215899988.875,210839.832885742,205.898274302483
2005-06-30 17:55:00,1583726653,197965831.625,193326.007446289,188.794929146767
2005-06-30 18:00:00,1557575340,194696917.5,190133.708496094,185.677449703217
2005-06-30 18:05:00,1532443149,191555393.625,187065.814086914,182.681459069252
2005-06-30 18:10:00,1470108876,183763609.5,179456.649902344,175.250634670258
2005-06-30 18:15:00,1602231812,200278976.5,195584.937988281,191.000916004181
2005-06-30 18:20:00,1637246081,204655760.125,199859.14074707,195.174942135811
2005-06-30 18:25:00,1571144362,196393045.25,191790.083251953,187.295003175735
2005-06-30 18:30:00,1618852093,202356511.625,197613.780883789,192.982207894325
2005-06-30 18:35:00,1563261218,195407652.25,190827.785400391,186.355259180069
2005-06-30 18:40:00,1467853789,183481723.625,179181.370727539,174.981807351112
2005-06-30 18:45:00,1694212291,211776536.375,206813.023803711,201.965843558311
2005-06-30 18:50:00,1697035799,212129474.875,207157.690307617,202.302431941032
2005-06-30 18:55:00,1572191252,196523906.5,191917.877441406,187.419802188873
2005-06-30 19:00:00,1710374358,213796794.75,208785.932373047,203.892512083054
2005-06-30 19:05:00,1630030446,203753805.75,198978.325927734,194.314771413803
2005-06-30 19:10:00,1885226180,235653272.5,230130.148925781,224.736473560333
2005-06-30 19:15:00,2413180699,301647587.375,294577.722045898,287.673556685448
2005-06-30 19:20:00,1897937217,237242152.125,231681.78918457,226.251747250557
2005-06-30 19:25:00,1846828672,230853584,225442.953125,220.159133911133
2005-06-30 19:30:00,1890295381,236286922.625,230748.947875977,225.340769410133
2005-06-30 19:35:00,1708965523,213620690.375,208613.955444336,203.724565863609
2005-06-30 19:40:00,1832573152,229071644,223702.77734375,218.459743499756
2005-06-30 19:45:00,1934378467,241797308.375,236130.183959961,230.595882773399
2005-06-30 19:50:00,1995316104,249414513,243568.860351562,237.860215187073
2005-06-30 19:55:00,1992004504,249000563,243164.612304687,237.465441703796
2005-06-30 20:00:00,1994703499,249337937.375,243494.079467773,237.787186980247
2005-06-30 20:05:00,1974668547,246833568.375,241048.406616211,235.398834586143
2005-06-30 20:10:00,2062278666,257784833.25,251743.001220703,245.842774629593
2005-06-30 20:15:00,2227603688,278450461,271924.278320312,265.55105304718
2005-06-30 20:20:00,2303483370,287935421.25,281186.934814453,274.596616029739
2005-06-30 20:25:00,2414099329,301762416.125,294689.85949707,287.783065915108
2005-06-30 20:30:00,2472441014,309055126.75,301811.647216797,294.737936735153
2005-06-30 20:35:00,2653086645,331635830.625,323863.115844727,316.272574067116
2005-06-30 20:40:00,2757044547,344630568.375,336553.289428711,328.665321707725
2005-06-30 20:45:00,2890761174,361345146.75,352876.119873047,344.605585813522
2005-06-30 20:50:00,2947975165,368496895.625,359860.249633789,351.426025032997
2005-06-30 20:55:00,3147716711,393464588.875,384242.762573242,375.237072825432
2005-06-30 21:00:00,3354374193,419296774.125,409469.505981445,399.872564435005
2005-06-30 21:05:00,3394908198,424363524.75,414417.504638672,404.704594373703
2005-06-30 21:10:00,3740938197,467617274.625,456657.494750977,445.954584717751
2005-06-30 21:15:00,3796320355,474540044.375,463418.012084961,452.55665242672
2005-06-30 21:20:00,3960677232,495084654,483481.107421875,472.149518966675
2005-06-30 21:25:00,4133654290,516706786.25,504596.470947266,492.769991159439
2005-06-30 21:30:00,4330233658,541279207.25,528592.975830078,516.204077959061
2005-06-30 21:35:00,4616979027,577122378.375,563596.072631836,550.386789679527
2005-06-30 21:40:00,4902043937,612755492.125,598394.03527832,584.369175076485
2005-06-30 21:45:00,5015997742,626999717.75,612304.411865234,597.953527212143
2005-06-30 21:50:00,5094835529,636854441.125,621928.165161133,607.351723790169
2005-06-30 21:55:00,5043496412,630437051.5,615661.183105469,601.231624126434
2005-06-30 22:00:00,5136619446,642077430.75,627028.740966797,612.332754850388
2005-06-30 22:05:00,5376961770,672120221.25,656367.403564453,640.983792543411
2005-06-30 22:10:00,5580456040,697557005,681208.012695313,665.242199897766
2005-06-30 22:15:00,5789678755,723709844.375,706747.894897461,690.183491110802
2005-06-30 22:20:00,6305274663,788159332.875,769686.848510742,751.647312998772
2005-06-30 22:25:00,6359900814,794987601.75,776355.079833984,758.159257650375
2005-06-30 22:30:00,6197793872,774724234,756566.634765625,738.834604263306
2005-06-30 22:35:00,6288186530,786023316.25,767600.894775391,749.610248804092
2005-06-30 22:40:00,6552652650,819081581.25,799884.356689453,781.137067079544
2005-06-30 22:45:00,6535542854,816942856.75,797795.758544922,779.097420454025
2005-06-30 22:50:00,6609487699,826185962.375,806822.228881836,787.912332892418
2005-06-30 22:55:00,6785181439,848147679.875,828269.21862793,808.856658816338
2005-06-30 23:00:00,6646651617,830831452.125,811358.83996582,792.342617154121
2005-06-30 23:05:00,6972132446,871516555.75,851090.386474609,831.142955541611
2005-06-30 23:10:00,7004050810,875506351.25,854986.671142578,834.947921037674
2005-06-30 23:15:00,7181568122,897696015.25,876656.264892578,856.109633684158
2005-06-30 23:20:00,7258977001,907372125.125,886105.590942383,865.337491154671
2005-06-30 23:25:00,6962817871,870352233.875,849953.353393555,830.032571673393
2005-06-30 23:30:00,7116654472,889581809,868732.235351563,848.37132358551
2005-06-30 23:35:00,6945573785,868196723.125,847848.362426758,827.976916432381
2005-06-30 23:40:00,7237119843,904639980.375,883437.480834961,862.731914877892
2005-06-30 23:45:00,7051321556,881415194.5,860757.025878906,840.583033084869
2005-06-30 23:50:00,7191373847,898921730.875,877853.252807617,857.278567194939
2005-06-30 23:55:00,7214181097,901772637.125,880637.340942383,859.997403264046
2005-07-01 00:00:00,7302031346,912753918.25,891361.248291016,870.469969034195
2005-07-01 00:05:00,7058799306,882349913.25,861669.837158203,841.474450349808
2005-07-01 00:10:00,7284969999,910621249.875,889278.564331055,868.436097979546
2005-07-01 00:15:00,7397579424,924697428,903024.83203125,881.860187530518
2005-07-01 00:20:00,7415502543,926937817.875,905212.712768555,883.996789813042
